asteroid_number,H_mag,status,family1,dv_fam1,near1,family2,dv_fam2,near2,rescod
2011PS15,18.42,2,194,53.39,282063,0,0.0,0,0
2011PS20,17.08,2,1040,47.38,147389,0,0.0,0,0
2011PS21,18.19,2,15,84.69,42573,0,0.0,0,0
2011PS23,17.34,2,24,63.66,28375,0,0.0,0,0
2011PT10,17.21,2,15,78.63,33649,0,0.0,0,0
2011PT12,18.12,2,15,26.66,48591,0,0.0,0,0
2011PT2,16.07,2,10,92.09,24962,0,0.0,0,0
2011PT23,17.98,2,221,84.77,2856,0,0.0,0,0
2011PU20,17.73,2,158,19.48,5306,0,0.0,0,0
2011PU21,18.78,2,145,61.92,34742,0,0.0,0,0
2011PW17,16.97,2,1040,52.3,226508,0,0.0,0,0
2011PW22,17.31,2,490,37.0,94281,0,0.0,0,0
2011PX18,17.69,2,1222,94.13,1222,0,0.0,0,0
2011PX20,19.29,2,135,24.93,60138,0,0.0,0,0
2011PY19,18.81,2,2076,29.8,9734,0,0.0,0,0
2011QA108,18.89,2,20,8.91,341010,0,0.0,0,0
2011QA109,19.1,2,20,37.68,340936,0,0.0,0,0
2011QA114,17.47,2,3,47.79,81440,0,0.0,0,0
2011QA119,17.63,2,221,81.79,63537,0,0.0,0,0
2011QA22,17.9,2,15,48.85,8420,0,0.0,0,0
2011QA63,19.27,2,135,21.41,33031,0,0.0,0,0
2011QA66,17.89,2,194,51.11,159613,0,0.0,0,0
2011QA96,18.23,2,434,46.59,141482,0,0.0,0,0
2011QB107,18.82,2,5,53.07,379663,0,0.0,0,0
2011QB110,17.71,2,1726,87.72,33470,0,0.0,0,0
2011QB112,18.75,2,20,21.24,10102,0,0.0,0,0
2011QB117,18.22,2,158,33.28,2230,0,0.0,0,0
2011QB17,16.28,2,375,23.83,115791,0,0.0,0,0
2011QB19,16.92,2,10,48.8,17349,0,0.0,0,0
2011QB7,17.26,2,15,38.38,22870,0,0.0,0,0
2011QC101,17.27,2,221,70.48,53273,0,0.0,0,0
2011QC112,18.32,2,396,10.08,247335,0,0.0,0,0
2011QC113,19.11,2,20,29.3,166197,0,0.0,0,0
2011QC22,18.27,2,163,29.88,255766,0,0.0,0,0
2011QC47,16.98,2,221,74.04,33432,0,0.0,0,0
2011QC59,18.42,2,5,26.89,186897,0,0.0,0,0
2011QC85,17.57,2,283,27.28,3369,0,0.0,0,0
2011QC9,17.77,2,15,43.06,2490,0,0.0,0,0
2011QC96,17.18,2,1547,3.88,271646,0,0.0,0,0
2011QD106,17.16,2,221,35.09,66140,0,0.0,0,0
2011QD114,19.07,2,20,17.56,287637,0,0.0,0,0
2011QD24,17.37,2,3438,92.78,19807,0,0.0,0,0
2011QD85,18.41,2,15,47.15,60434,0,0.0,0,0
2011QE100,18.0,2,158,17.35,2230,0,0.0,0,0
2011QE117,18.37,2,2076,17.33,267914,0,0.0,0,0
2011QE119,19.6,2,135,33.12,287693,0,0.0,0,0
2011QE39,18.38,2,135,26.6,23668,0,0.0,0,0
2011QE45,17.57,2,15,67.28,28577,0,0.0,0,0
2011QE78,18.3,2,135,24.36,281959,0,0.0,0,0
2011QF114,19.29,2,135,18.89,151665,0,0.0,0,0
2011QF118,17.52,2,31,29.34,262590,0,0.0,0,0
2011QF52,18.39,2,135,44.11,22224,0,0.0,0,0
2011QG113,17.43,2,221,89.44,62070,0,0.0,0,0
2011QG4,16.85,2,69559,77.47,223452,0,0.0,0,0
2011QG53,17.03,2,221,39.87,92164,0,0.0,0,0
2011QG60,17.18,2,3330,60.87,105616,0,0.0,0,0
2011QG83,17.77,2,847,30.2,33257,0,0.0,0,0
2011QG94,18.85,2,5,18.22,397980,0,0.0,0,0
2011QH109,18.07,2,15,40.12,24181,0,0.0,0,0
2011QH116,19.64,2,20,28.11,208252,0,0.0,0,0
2011QH119,19.62,2,135,23.81,14799,0,0.0,0,0
2011QH15,17.5,2,5,23.5,271638,0,0.0,0,0
2011QH18,18.38,2,1547,5.31,323465,0,0.0,0,0
2011QH24,17.33,2,3330,24.79,63312,0,0.0,0,0
2011QH59,17.65,2,3815,7.88,186158,0,0.0,0,0
2011QH87,17.22,2,293,61.03,53177,0,0.0,0,0
2011QH91,17.98,2,15,12.71,15803,0,0.0,0,0
2011QJ104,18.92,2,20,19.74,102186,0,0.0,0,0
2011QJ112,17.64,2,15,64.29,14662,0,0.0,0,0
2011QJ19,19.11,2,135,25.81,9822,0,0.0,0,0
2011QJ27,18.59,2,135,63.09,25360,0,0.0,0,0
2011QJ43,19.58,2,135,15.0,271554,0,0.0,0,0
2011QK102,18.27,2,135,49.08,89177,0,0.0,0,0
2011QK109,18.77,2,135,39.36,53725,0,0.0,0,0
2011QK111,17.91,2,847,18.05,328614,0,0.0,0,0
2011QK112,18.21,2,15,48.84,24179,0,0.0,0,0
2011QK119,17.36,2,221,96.84,17676,0,0.0,0,0
2011QK31,16.64,2,31,18.73,123698,0,0.0,0,0
2011QK34,17.63,2,15,70.23,24694,0,0.0,0,0
2011QK44,16.44,2,1040,33.0,130310,0,0.0,0,0
2011QK78,18.69,2,135,17.83,9693,0,0.0,0,0
2011QK80,17.08,2,1040,88.81,95628,0,0.0,0,0
2011QK84,17.3,2,15,25.41,23853,0,0.0,0,0
2011QK88,17.59,2,15,77.29,59308,0,0.0,0,0
2011QL104,17.68,2,24,72.26,47905,0,0.0,0,0
2011QL109,18.7,2,135,37.77,30977,0,0.0,0,0
2011QL111,17.86,2,847,24.02,13585,0,0.0,0,0
2011QL112,18.1,2,15,63.65,14166,0,0.0,0,0
2011QL119,19.07,2,4,51.31,38691,0,0.0,0,0
2011QL27,17.2,2,3,35.68,294026,0,0.0,0,0
2011QL30,17.92,2,1547,8.44,223592,0,0.0,0,0
2011QL4,17.71,2,15,45.38,16971,0,0.0,0,0
2011QL62,18.6,2,396,14.97,342515,0,0.0,0,0
2011QM111,17.75,2,847,25.91,37046,0,0.0,0,0
2011QM114,18.04,2,847,77.08,36519,0,0.0,0,0
2011QM116,17.8,2,158,28.37,1223,0,0.0,0,0
2011QM67,16.64,2,480,76.23,32124,0,0.0,0,0
2011QN104,18.95,2,20,22.46,202151,0,0.0,0,0
2011QN110,17.88,2,3827,15.64,8811,0,0.0,0,0
2011QN36,16.62,2,480,87.03,90394,0,0.0,0,0
2011QN49,17.42,2,15,46.85,9659,0,0.0,0,0
2011QN52,18.42,2,135,52.1,73810,0,0.0,0,0
2011QN54,17.82,2,606,22.28,311328,0,0.0,0,0
2011QN85,19.09,2,135,21.22,201067,0,0.0,0,0
2011QN88,16.85,2,221,86.74,72617,0,0.0,0,0
2011QO105,17.14,2,15,54.1,9738,0,0.0,0,0
2011QO106,18.53,2,20,23.69,262340,0,0.0,0,0
2011QO107,18.92,2,4,45.04,50196,0,0.0,0,0
2011QO112,17.93,2,93,21.56,26511,0,0.0,0,0
2011QO113,18.8,2,163,23.06,156150,0,0.0,0,0
2011QO28,16.99,2,221,62.33,94176,0,0.0,0,0
2011QO42,16.78,2,1040,64.35,49574,0,0.0,0,0
2011QO59,18.83,2,135,38.93,137515,0,0.0,0,0
2011QO85,17.29,2,18466,38.13,214021,0,0.0,0,0
2011QP118,19.52,2,135,47.33,7629,0,0.0,0,0
2011QP119,18.94,2,4,28.42,99634,0,0.0,0,0
2011QP15,18.95,2,163,27.15,233147,0,0.0,0,0
2011QP36,18.73,2,135,65.31,10706,0,0.0,0,0
2011QP75,17.44,2,778,96.59,53272,0,0.0,0,0
2011QP76,17.86,2,20,46.01,11376,0,0.0,0,0
2011QP89,19.2,2,135,28.99,244212,0,0.0,0,0
2011QQ101,16.73,2,778,22.4,140067,0,0.0,0,0
2011QQ112,17.67,2,15,33.46,40699,0,0.0,0,0
2011QQ118,17.4,2,221,78.09,12655,0,0.0,0,0
2011QQ70,17.1,2,145,27.09,44804,0,0.0,0,0
2011QR114,17.85,2,668,7.88,82875,0,0.0,0,0
2011QR116,18.25,2,15,89.9,91416,0,0.0,0,0
2011QS102,16.62,2,221,23.8,67271,0,0.0,0,0
2011QS104,18.28,2,5,29.57,123426,0,0.0,0,0
2011QS105,18.64,2,20,10.31,125622,0,0.0,0,0
2011QS31,17.05,2,15,46.4,93368,0,0.0,0,0
2011QS76,18.53,2,135,22.42,259849,0,0.0,0,0
2011QS99,19.09,2,668,13.97,28594,0,0.0,0,0
2011QT108,17.44,2,24,33.03,13796,0,0.0,0,0
2011QT5,16.67,2,778,52.51,48516,0,0.0,0,0
2011QT53,19.56,2,135,21.48,124611,0,0.0,0,0
2011QT79,17.94,2,15,76.3,40709,0,0.0,0,0
2011QT81,18.25,2,15,64.89,27285,0,0.0,0,0
2011QT99,17.45,2,110,71.59,12778,0,0.0,0,0
2011QU112,17.26,2,480,22.38,220343,0,0.0,0,0
2011QU117,17.79,2,24,8.21,15222,0,0.0,0,0
2011QU17,16.23,2,945,124.75,200504,0,0.0,0,0
2011QU3,16.93,2,480,53.29,17263,0,0.0,0,0
2011QU36,17.47,2,15,51.06,74214,0,0.0,0,0
2011QU77,18.15,2,3815,10.56,160495,0,0.0,0,0
2011QV104,18.85,2,20,32.2,127867,0,0.0,0,0
2011QV109,18.35,2,135,58.87,38360,0,0.0,0,0
2011QV111,18.05,2,396,25.4,307507,0,0.0,0,0
2011QV115,17.76,2,158,46.36,1497,0,0.0,0,0
2011QV29,17.71,2,3,40.9,41432,0,0.0,0,0
2011QV49,18.16,2,5,44.29,162205,0,0.0,0,0
2011QV87,18.46,2,135,31.1,20871,0,0.0,0,0
2011QW102,17.53,2,170,65.33,57538,0,0.0,0,0
2011QW114,18.26,2,15,61.79,8111,0,0.0,0,0
2011QW34,16.97,2,15,34.26,18835,0,0.0,0,0
2011QW65,16.46,2,148,65.74,303204,0,0.0,0,0
2011QW66,17.79,2,145,17.96,166,0,0.0,0,0
2011QX103,19.19,2,135,29.69,134644,0,0.0,0,0
2011QX105,17.54,2,945,72.52,117616,0,0.0,0,0
2011QX107,18.22,2,170,47.54,41842,0,0.0,0,0
2011QX108,17.33,2,18405,23.2,332378,0,0.0,0,0
2011QX111,18.2,2,847,40.37,20204,0,0.0,0,0
2011QX17,17.03,2,31,15.9,297918,0,0.0,0,0
2011QX27,17.41,2,145,84.36,23670,0,0.0,0,0
2011QX34,16.39,2,1040,48.6,45136,0,0.0,0,0
2011QX35,18.71,2,20,28.87,330933,0,0.0,0,0
2011QX48,19.02,2,4,45.36,69628,0,0.0,0,0
2011QX63,17.39,2,490,12.78,34838,0,0.0,0,0
2011QX93,17.72,2,1040,33.07,178738,0,0.0,0,0
2011QY111,18.86,2,135,20.0,268327,0,0.0,0,0
2011QY118,18.97,2,25,42.35,48576,0,0.0,0,0
2011QY119,17.41,2,490,45.14,106361,0,0.0,0,0
2011QY26,17.41,2,170,65.68,15625,0,0.0,0,0
2011QY42,20.05,2,135,35.64,292180,0,0.0,0,0
2011QY54,17.21,2,668,48.95,46453,0,0.0,0,0
2011QZ1,19.17,2,135,20.04,288139,0,0.0,0,0
2011QZ103,18.46,2,135,33.27,27666,0,0.0,0,0
2011QZ112,17.07,2,1040,68.86,94314,0,0.0,0,0
2011QZ115,17.7,2,158,24.74,462,0,0.0,0,0
2011QZ116,18.86,2,135,25.01,139013,0,0.0,0,0
2011QZ117,17.3,2,10,85.5,1599,0,0.0,0,0
2011QZ119,18.32,2,135,63.2,39918,0,0.0,0,0
2011QZ4,17.9,2,170,73.7,22694,0,0.0,0,0
2011QZ52,19.23,2,163,23.92,309226,0,0.0,0,0
2011QZ69,18.32,2,135,13.76,156892,0,0.0,0,0
2011QZ79,18.46,2,20,36.23,214179,0,0.0,0,0
2011RA14,18.57,2,434,39.86,92154,0,0.0,0,0
2011RA29,18.16,2,847,69.98,35587,0,0.0,0,0
2011RA30,18.05,2,396,16.38,204476,0,0.0,0,0
2011RA31,18.22,2,480,132.17,156420,0,0.0,0,0
2011RA33,18.03,2,396,16.42,323839,0,0.0,0,0
2011RA37,17.92,2,221,51.15,4976,0,0.0,0,0
2011RA38,18.13,2,145,31.56,45688,0,0.0,0,0
2011RB10,18.39,2,396,3.74,247206,0,0.0,0,0
2011RB23,17.74,2,3,30.89,178639,0,0.0,0,0
2011RB29,16.86,2,221,49.06,8914,0,0.0,0,0
2011RB30,18.06,2,396,11.6,336345,0,0.0,0,0
2011RB35,17.44,2,221,88.2,18233,0,0.0,0,0
2011RC22,17.05,2,490,36.15,77807,0,0.0,0,0
2011RC32,17.76,2,396,14.38,315707,0,0.0,0,0
2011RD11,17.64,2,1547,7.64,61207,0,0.0,0,0
2011RD29,18.94,2,2076,69.33,9320,0,0.0,0,0
2011RD31,17.42,2,847,39.4,28943,0,0.0,0,0
2011RD36,17.24,2,945,74.08,81394,0,0.0,0,0
2011RD7,19.01,2,569,29.55,88418,0,0.0,0,0
2011RE26,18.01,2,15,35.64,14668,0,0.0,0,0
2011RE29,17.81,2,668,10.76,38517,0,0.0,0,0
2011RE3,18.2,2,1658,40.09,57414,0,0.0,0,0
2011RE39,18.13,2,778,60.66,53272,0,0.0,0,0
2011RE7,17.71,2,158,20.17,10783,0,0.0,0,0
2011RF20,18.85,2,3815,16.11,223262,0,0.0,0,0
2011RF23,18.9,2,135,37.52,21494,0,0.0,0,0
2011RF28,16.95,2,375,64.03,17861,0,0.0,0,0
2011RF31,18.43,2,1726,20.83,16844,0,0.0,0,0
2011RF37,18.6,2,170,48.09,56203,0,0.0,0,0
2011RF40,19.9,2,163,0.51,5026,0,0.0,0,0
2011RF41,20.03,2,135,28.05,250605,0,0.0,0,0
2011RG29,17.62,2,1726,43.3,5591,0,0.0,0,0
2011RH22,17.95,2,945,87.86,271655,0,0.0,0,0
2011RH25,18.72,2,1547,18.05,206084,0,0.0,0,0
2011RH29,17.45,2,1726,53.32,44410,0,0.0,0,0
2011RH3,18.37,2,808,75.69,22487,0,0.0,0,0
2011RH37,17.77,2,221,91.8,21541,0,0.0,0,0
2011RH6,18.96,2,163,2.61,97680,0,0.0,0,0
2011RJ29,17.72,2,93,28.41,28905,0,0.0,0,0
2011RJ31,17.62,2,1222,46.49,218050,0,0.0,0,0
2011RK10,18.1,2,668,54.17,49060,0,0.0,0,0
2011RK25,17.86,2,778,49.16,778,0,0.0,0,0
2011RK29,18.14,2,668,8.04,62474,0,0.0,0,0
2011RK34,17.08,2,293,94.54,19677,0,0.0,0,0
2011RK38,18.8,2,293,5.8,28477,0,0.0,0,0
2011RK4,17.02,2,668,20.52,100469,0,0.0,0,0
2011RK40,17.08,2,221,60.39,86165,0,0.0,0,0
2011RK5,18.75,2,170,71.88,91533,0,0.0,0,0
2011RL14,15.95,2,153,36.61,175351,0,0.0,0,3/2J
2011RL2,18.56,2,668,24.62,91664,0,0.0,0,0
2011RL21,18.9,2,20,20.88,302513,0,0.0,0,0
2011RL25,16.64,2,31,45.84,131326,0,0.0,0,0
2011RL29,17.71,2,1726,22.27,47557,0,0.0,0,0
2011RL33,18.28,2,5,56.91,143430,0,0.0,0,0
2011RL34,19.49,2,4,50.66,66319,0,0.0,0,0
2011RL36,19.34,2,5,40.77,49147,0,0.0,0,0
2011RL38,17.89,2,480,68.28,126159,0,0.0,0,0
2011RL40,19.42,2,135,17.3,10322,0,0.0,0,0
2011RL41,18.13,2,847,39.66,24421,0,0.0,0,0
2011RM22,18.46,2,2076,45.38,18294,0,0.0,0,0
2011RM29,17.82,2,1726,23.76,23900,0,0.0,0,0
2011RM31,18.08,2,396,22.48,196600,0,0.0,0,0
2011RM36,17.83,2,158,52.38,3226,0,0.0,0,0
2011RM39,17.5,2,490,47.02,3542,0,0.0,0,0
2011RM40,17.69,2,221,87.91,34247,0,0.0,0,0
2011RM6,18.04,2,1222,44.2,318148,0,0.0,0,0
2011RN17,19.19,2,135,18.92,2680,0,0.0,0,0
2011RN18,17.33,2,24,64.07,2563,0,0.0,0,0
2011RN23,18.53,2,135,9.29,246258,0,0.0,0,0
2011RN29,18.66,2,808,11.93,310572,0,0.0,0,0
2011RN33,19.16,2,135,18.5,239748,0,0.0,0,0
2011RO24,17.18,2,895,70.81,82016,0,0.0,0,0
2011RO28,18.62,2,4,50.8,23398,0,0.0,0,0
2011RO39,20.07,2,135,27.93,59455,0,0.0,0,0
2011RO9,17.99,2,808,63.38,4479,0,0.0,0,0
2011RP10,18.0,2,396,16.29,204476,0,0.0,0,0
2011RP28,18.0,2,808,50.94,8025,0,0.0,0,0
2011RP35,17.61,2,158,40.14,2541,0,0.0,0,0
2011RP36,17.71,2,158,27.23,8933,0,0.0,0,0
2011RQ29,17.48,2,2,35.63,79086,0,0.0,0,0
2011RQ33,18.45,2,668,47.85,89318,0,0.0,0,0
2011RQ38,17.82,2,158,27.0,29211,0,0.0,0,0
2011RQ39,17.51,2,1040,17.37,44443,0,0.0,0,0
2011RR31,18.07,2,396,36.4,198675,0,0.0,0,0
2011RR36,17.86,2,158,42.99,6457,0,0.0,0,0
2011RR37,19.25,2,135,26.94,137472,0,0.0,0,0
2011RR38,18.18,2,221,41.41,4542,0,0.0,0,0
2011RR39,19.55,2,135,31.55,19765,0,0.0,0,0
2011RS30,18.17,2,93,31.32,71109,0,0.0,0,0
2011RS33,16.27,2,6124,11.85,117288,0,0.0,0,3/2J
2011RS34,19.37,2,5,46.07,254636,0,0.0,0,0
2011RT16,19.47,2,135,24.72,66175,0,0.0,0,0
2011RT17,18.46,2,3,10.92,326440,0,0.0,0,0
2011RT35,17.43,2,221,31.91,28389,0,0.0,0,0
2011RT36,19.38,2,4,43.45,19297,0,0.0,0,0
2011RT40,17.5,2,221,67.19,8186,0,0.0,0,0
2011RU18,18.54,2,5,26.89,233963,0,0.0,0,0
2011RU2,18.38,2,135,30.22,176724,0,0.0,0,0
2011RU20,17.04,2,490,39.25,60142,0,0.0,0,0
2011RU31,18.29,2,808,66.82,17481,0,0.0,0,0
2011RU33,19.2,2,135,36.24,204305,0,0.0,0,0
2011RU38,18.45,2,135,39.48,301916,0,0.0,0,0
2011RV23,16.99,2,895,41.26,306713,0,0.0,0,0
2011RV25,18.66,2,4,34.32,23231,0,0.0,0,0
2011RV29,17.95,2,847,42.56,50572,0,0.0,0,0
2011RV38,18.9,2,20,18.26,117511,0,0.0,0,0
2011RV40,17.98,2,221,25.61,68908,0,0.0,0,0
2011RW18,18.17,2,5,17.5,230907,0,0.0,0,0
2011RW38,18.19,2,145,66.63,43347,0,0.0,0,0
2011RW39,17.44,2,221,40.88,83764,0,0.0,0,0
2011RW40,19.02,2,135,42.58,23676,0,0.0,0,0
2011RX20,17.89,2,396,6.15,271689,0,0.0,0,0
2011RX31,18.65,2,396,22.45,320856,0,0.0,0,0
2011RX33,18.71,2,396,25.51,154767,0,0.0,0,0
2011RX36,17.93,2,158,18.64,11728,0,0.0,0,0
2011RX4,17.84,2,3815,8.14,325274,0,0.0,0,0
2011RX40,17.09,2,221,51.56,40165,0,0.0,0,0
2011RY12,18.79,2,569,26.59,147894,0,0.0,0,0
2011RY23,19.22,2,135,35.95,38198,0,0.0,0,0
2011RY28,18.85,2,135,56.64,36585,0,0.0,0,0
2011RY35,18.51,2,20,34.3,310066,0,0.0,0,0
2011RZ28,19.59,2,135,14.36,200929,0,0.0,0,0
2011RZ29,18.25,2,847,33.7,303182,0,0.0,0,0
2011RZ37,17.78,2,221,29.06,1112,0,0.0,0,0
2011RZ39,17.43,2,221,97.78,51949,0,0.0,0,0
2011RZ41,18.63,2,110,15.63,45187,0,0.0,0,0
2011SA142,19.11,2,20,13.93,191643,0,0.0,0,0
2011SA161,18.71,2,4,57.08,28256,0,0.0,0,0
2011SA181,18.79,2,20,35.14,307213,0,0.0,0,0
2011SA186,17.98,2,170,28.2,15157,0,0.0,0,0
2011SA201,16.82,2,1040,38.16,45670,0,0.0,0,0
2011SA221,17.41,2,293,52.54,82804,0,0.0,0,0
2011SA237,17.37,2,490,35.41,20497,0,0.0,0,0
2011SA243,17.8,2,15,43.21,31111,0,0.0,0,0
2011SA279,18.11,2,145,75.13,54167,0,0.0,0,0
2011SA283,16.6,2,221,56.52,71326,0,0.0,0,0
2011SA32,17.14,2,1040,68.76,115630,0,0.0,0,0
2011SA332,17.65,2,158,17.07,158,0,0.0,0,0
2011SA339,17.55,2,24,38.59,20693,0,0.0,0,0
2011SA340,17.64,2,158,31.53,9824,0,0.0,0,0
2011SA347,17.99,2,480,44.12,340349,0,0.0,0,0
2011SA354,18.89,2,135,32.41,1896,0,0.0,0,0
2011SA358,19.57,2,20,8.8,183210,0,0.0,0,0
2011SA99,17.12,2,490,62.38,38447,0,0.0,0,0
2011SB109,18.76,2,20,46.8,29131,0,0.0,0,0
2011SB131,17.82,2,808,68.04,84241,0,0.0,0,0
2011SB150,18.51,2,5,57.49,323014,0,0.0,0,0
2011SB2,18.82,2,135,39.6,187996,0,0.0,0,0
2011SB262,18.74,2,20,15.86,324950,0,0.0,0,0
2011SB264,16.37,2,87,25.88,310928,0,0.0,0,0
2011SB285,16.75,2,375,55.65,56994,0,0.0,0,0
2011SB289,17.16,2,3330,16.49,43625,0,0.0,0,0
2011SB293,17.96,2,170,67.0,26353,0,0.0,0,0
2011SB300,19.39,2,135,34.86,93194,0,0.0,0,0
2011SB31,19.54,2,20,29.23,197752,0,0.0,0,0
2011SB310,17.41,2,1040,53.82,85652,0,0.0,0,0
2011SB322,17.54,2,668,65.07,35237,0,0.0,0,0
2011SB332,17.38,2,221,54.39,29509,0,0.0,0,0
2011SB335,19.19,2,4,66.32,21444,0,0.0,0,0
2011SB340,17.8,2,158,85.48,25801,0,0.0,0,0
2011SB345,19.28,2,5,41.73,150103,0,0.0,0,0
2011SB346,17.59,2,1726,66.71,18567,0,0.0,0,0
2011SB35,18.49,2,5,55.61,93215,0,0.0,0,0
2011SB354,19.47,2,163,33.37,178850,0,0.0,0,0
2011SB55,17.76,2,1726,31.33,47557,0,0.0,0,0
2011SB59,18.09,2,396,25.47,82823,0,0.0,0,0
2011SB62,18.67,2,5,45.75,123236,0,0.0,0,0
2011SB70,18.47,2,3815,32.88,342586,0,0.0,0,0
2011SB83,17.43,2,170,71.78,33648,0,0.0,0,0
2011SB87,17.84,2,3,48.89,107863,0,0.0,0,0
2011SB97,17.23,2,778,16.27,138811,0,0.0,0,0
2011SC152,18.38,2,3811,26.67,155747,0,0.0,0,0
2011SC174,18.73,2,20,13.11,50242,0,0.0,0,0
2011SC178,18.07,2,25,63.19,119147,0,0.0,0,0
2011SC193,18.32,2,847,57.01,35587,0,0.0,0,0
2011SC2,17.1,2,10,73.01,31707,0,0.0,0,0
2011SC20,18.01,2,1547,3.33,224478,0,0.0,0,0
2011SC22,18.81,2,668,76.46,34821,0,0.0,0,0
2011SC23,17.27,2,10,51.76,20410,0,0.0,0,0
2011SC279,18.3,2,15,64.81,95413,0,0.0,0,0
2011SC284,17.3,2,1726,25.52,104463,0,0.0,0,0
2011SC290,17.58,2,1726,37.34,41000,0,0.0,0,0
2011SC293,17.29,2,194,127.35,98896,0,0.0,0,0
2011SC304,19.5,2,5,39.63,315502,0,0.0,0,0
2011SC305,17.63,2,24,61.71,8329,0,0.0,0,0
2011SC311,18.67,2,15,52.62,5288,0,0.0,0,0
2011SC318,17.88,2,15,79.05,18734,0,0.0,0,0
2011SC319,18.72,2,396,24.11,206616,0,0.0,0,0
2011SC327,18.62,2,3,28.32,3,0,0.0,0,0
2011SC337,17.73,2,221,31.33,38488,0,0.0,0,0
2011SC345,18.17,2,158,21.82,29834,0,0.0,0,0
2011SC347,18.27,2,158,73.75,31245,0,0.0,0,0
2011SC351,18.87,2,20,11.03,257235,0,0.0,0,0
2011SC58,17.72,2,15,73.14,38010,0,0.0,0,0
2011SC80,17.48,2,221,26.94,15227,0,0.0,0,0
2011SD113,18.04,2,25,79.9,40316,0,0.0,0,0
2011SD116,16.82,2,945,86.54,328328,0,0.0,0,0
2011SD123,18.07,2,668,33.2,47872,0,0.0,0,0
2011SD124,18.11,2,24,17.58,621,0,0.0,0,0
2011SD143,17.84,2,847,26.89,154124,0,0.0,0,0
2011SD170,18.65,2,135,42.54,19914,0,0.0,0,0
2011SD178,18.51,2,5,37.69,155376,0,0.0,0,0
2011SD196,18.71,2,135,7.9,333192,0,0.0,0,0
2011SD198,18.7,2,20,16.72,124934,0,0.0,0,0
2011SD220,17.87,2,3,80.68,35100,0,0.0,0,0
2011SD262,18.5,2,135,41.39,6852,0,0.0,0,0
2011SD273,17.56,2,3,12.22,126471,0,0.0,0,0
2011SD290,17.66,2,1040,65.84,91946,0,0.0,0,0
2011SD294,18.02,2,480,65.94,32141,0,0.0,0,0
2011SD297,17.77,2,847,30.17,83528,0,0.0,0,0
2011SD304,19.39,2,135,19.53,259455,0,0.0,0,0
2011SD315,18.98,2,4,40.36,3720,0,0.0,0,0
2011SD329,17.48,2,31,25.89,331303,0,0.0,0,0
2011SD334,17.5,2,1040,58.15,24878,0,0.0,0,0
2011SD341,17.8,2,158,68.19,21132,0,0.0,0,0
2011SD343,18.38,2,15,76.04,129825,0,0.0,0,0
2011SD345,18.12,2,480,38.57,96767,0,0.0,0,0
2011SD348,18.0,2,480,131.32,95148,0,0.0,0,0
2011SD350,19.11,2,20,23.63,321304,0,0.0,0,0
2011SD351,19.14,2,135,37.27,10871,0,0.0,0,0
2011SD355,17.43,2,221,92.15,72846,0,0.0,0,0
2011SD356,18.32,2,778,51.9,38593,0,0.0,0,0
2011SD36,18.74,2,20,4.21,37870,0,0.0,0,0
2011SD57,17.57,2,480,100.92,254011,0,0.0,0,0
2011SD94,17.25,2,5,29.81,171569,0,0.0,0,0
2011SE109,18.91,2,20,14.66,205268,0,0.0,0,0
2011SE17,17.9,2,145,64.56,50785,0,0.0,0,0
2011SE229,17.86,2,3,11.21,218733,0,0.0,0,0
2011SE235,18.52,2,145,36.71,43566,0,0.0,0,0
2011SE269,17.86,2,15,42.28,6260,0,0.0,0,0
2011SE302,17.93,2,15,59.49,17133,0,0.0,0,0
2011SE307,18.31,2,808,28.36,175781,0,0.0,0,0
2011SE310,18.68,2,5,30.77,222660,0,0.0,0,0
2011SE311,17.98,2,24,33.81,7367,0,0.0,0,0
2011SE312,17.79,2,1726,27.86,88960,0,0.0,0,0
2011SE314,17.68,2,847,35.77,24864,0,0.0,0,0
2011SE326,18.44,2,15,74.59,23959,0,0.0,0,0
2011SE33,18.17,2,135,34.48,10899,0,0.0,0,0
2011SE334,17.48,2,221,85.83,20388,0,0.0,0,0
2011SE338,18.9,2,410,74.28,1403,0,0.0,0,0
2011SE341,17.74,2,158,20.75,29404,0,0.0,0,0
2011SE342,17.45,2,221,25.75,50983,0,0.0,0,0
2011SE350,17.28,2,618,25.36,202339,0,0.0,0,0
2011SE354,17.7,2,221,96.74,27913,0,0.0,0,0
2011SF113,18.0,2,135,34.1,340044,0,0.0,0,0
2011SF14,16.41,2,221,65.49,82943,0,0.0,0,0
2011SF147,17.39,2,778,82.4,140067,0,0.0,0,0
2011SF15,18.66,2,4,42.28,20574,0,0.0,0,0
2011SF163,17.21,2,490,43.17,51072,0,0.0,0,0
2011SF170,18.37,2,569,30.1,310317,0,0.0,0,0
2011SF172,17.19,2,668,12.04,13252,0,0.0,0,0
2011SF182,18.2,2,396,24.71,157893,0,0.0,0,0
2011SF186,19.17,2,5,39.17,80898,0,0.0,0,0
2011SF19,17.99,2,221,12.3,23616,0,0.0,0,0
2011SF193,16.01,2,1911,26.72,333171,0,0.0,0,3/2J
2011SF199,19.34,2,135,36.44,15990,0,0.0,0,0
2011SF208,17.06,2,15,37.09,1926,0,0.0,0,0
2011SF219,19.15,2,5,52.84,150703,0,0.0,0,0
2011SF232,18.5,2,135,19.47,175696,0,0.0,0,0
2011SF289,18.95,2,20,16.99,205878,0,0.0,0,0
2011SF290,18.49,2,135,18.0,125867,0,0.0,0,0
